"ID";"PE_certificate__annual";"PE_certificate__clicked";"PE_certificate__select";"PE_certificate__selected";"PE_co2_final__certificate";"PE_co2_final__diet";"PE_co2_final__house";"PE_co2_final__mobility";"PE_co2_initial__diet";"PE_co2_initial__house";"PE_co2_initial__mobility";"PE_co2_reference__bike";"PE_co2_reference__car";"PE_co2_reference__diet";"PE_co2_reference__ebike";"PE_co2_reference__house";"PE_co2_reference__long_flights";"PE_co2_reference__medium_flights";"PE_co2_reference__pt";"PE_co2_reference__short_flights";"PE_compensate_car__select";"PE_compensate_car__visible";"PE_compensate_car_by_bike__select";"PE_compensate_car_by_bike__visible";"PE_compensate_car_by_ebike__investment";"PE_compensate_car_by_ebike__select";"PE_compensate_car_by_ebike__visible";"PE_compensate_car_by_pt_long__annual";"PE_compensate_car_by_pt_long__select";"PE_compensate_car_by_pt_long__visible";"PE_compensate_car_by_pt_short__annual";"PE_compensate_car_by_pt_short__select";"PE_compensate_car_by_pt_short__visible";"PE_compensate_reduce_car__reduction";"PE_diet__clicked";"PE_diet__reduction";"PE_diet__select";"PE_diet__selected";"PE_final";"PE_heat_pump__annual";"PE_heat_pump__clicked";"PE_heat_pump__investment";"PE_heat_pump__reduction";"PE_heat_pump__selected";"PE_heat_pump__visible";"PE_initial";"PE_insulate_facade__annual";"PE_insulate_facade__clicked";"PE_insulate_facade__investment";"PE_insulate_facade__reduction";"PE_insulate_facade__selected";"PE_insulate_facade__visible";"PE_insulate_roof__annual";"PE_insulate_roof__clicked";"PE_insulate_roof__investment";"PE_insulate_roof__reduction";"PE_insulate_roof__selected";"PE_insulate_roof__visible";"PE_pt_pass__annual";"PE_pt_pass__clicked";"PE_pt_pass__select";"PE_pt_pass__selected";"PE_reduce_car__annual";"PE_reduce_car__clicked";"PE_reduce_car__reduction";"PE_reduce_car__select";"PE_reduce_car__selected";"PE_reduce_car__visible";"PE_reduce_long_flights__annual";"PE_reduce_long_flights__clicked";"PE_reduce_long_flights__reduction";"PE_reduce_long_flights__select";"PE_reduce_long_flights__selected";"PE_reduce_long_flights__visible";"PE_reduce_medium_flights__annual";"PE_reduce_medium_flights__clicked";"PE_reduce_medium_flights__reduction";"PE_reduce_medium_flights__select";"PE_reduce_medium_flights__selected";"PE_reduce_medium_flights__visible";"PE_reduce_short_flights__annual";"PE_reduce_short_flights__clicked";"PE_reduce_short_flights__reduction";"PE_reduce_short_flights__select";"PE_reduce_short_flights__selected";"PE_reduce_short_flights__visible";"PE_reduce_temperature__annual";"PE_reduce_temperature__clicked";"PE_reduce_temperature__reduction";"PE_reduce_temperature__select";"PE_reduce_temperature__selected";"PE_reference__car_value";"PE_reference__certificate";"PE_reference__diet";"PE_reference__has_bike";"PE_reference__has_ebike";"PE_reference__heating_type";"PE_reference__hh_members";"PE_reference__house_size";"PE_reference__house_standard";"PE_reference__house_type";"PE_reference__km_bike";"PE_reference__km_car";"PE_reference__km_ebike";"PE_reference__km_pt";"PE_reference__long_flights";"PE_reference__medium_flights";"PE_reference__pt_pass";"PE_reference__replace_car";"PE_reference__short_flights";"PE_replace_car__annual";"PE_replace_car__clicked";"PE_replace_car__investment";"PE_replace_car__reduction";"PE_replace_car__select";"PE_replace_car__selected";"PE_replace_car__visible";"PE_replace_windows__annual";"PE_replace_windows__clicked";"PE_replace_windows__investment";"PE_replace_windows__reduction";"PE_replace_windows__selected";"PE_replace_windows__visible";"PE_sell_car__annual";"PE_sell_car__clicked";"PE_sell_car__investment";"PE_sell_car__reduction";"PE_sell_car__selected";"PE_sell_car__visible";"PE_solar_panels__annual";"PE_solar_panels__clicked";"PE_solar_panels__investment";"PE_solar_panels__reduction";"PE_solar_panels__selected";"PE_solar_panels__visible";"PE_sum__annual";"PE_sum__investment";"PE_target";"PE_target__not_compensated";"PE_target__reached";"PE_target__remaining_costs";"PE_ventilation__annual";"PE_ventilation__clicked";"PE_ventilation__investment";"PE_ventilation__reduction";"PE_ventilation__selected";"PE_ventilation__visible"
3421;170;TRUE;1000;TRUE;1000;1495;49.2;2336.2;1495;51.8;3292.7;0;3290;1495;2.7;51.8;0;0;0;0;0.2;TRUE;0;TRUE;0;0.1;TRUE;367.5;0.1;TRUE;0;0;TRUE;359.5;TRUE;0;"flexitarian";FALSE;2880.3;0;FALSE;0;0;FALSE;FALSE;4839.4;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;-556.9;TRUE;-1316;0.4;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-20.7;TRUE;-2.6;1;TRUE;4000;170;"flexitarian";FALSE;TRUE;"wood";3;110;"new";"detached";0;14000;15;0;0;0;NA;"petrol-small";0;0;FALSE;0;0;"petrol-small";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-40.1;0;3387.6;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
3423;0;FALSE;0;FALSE;0;1837;6916.5;1571.5;1837;23850;1963.5;3.5;1960;1837;0;23850;0;0;0;0;0.2;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;10325;-516.8;TRUE;35000;-15741;TRUE;TRUE;27650.5;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;NA;FALSE;-173.8;TRUE;-392;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-39.1;TRUE;-1192.5;1;TRUE;8000;160;"omnivore";TRUE;FALSE;"oil";2;120;"renovated";"detached";40;8000;0;0;0;0;NA;"petrol-medium";0;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-729.7;35000;19355.4;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
3424;0;FALSE;0;FALSE;0;1495;51675;919124;1495;51675;919124;0;0;1495;0;51675;693000;176000;624;49500;0;FALSE;0;FALSE;0;0;FALSE;0;0;FALSE;0;0;FALSE;0;FALSE;0;"flexitarian";FALSE;972294;0;FALSE;0;0;FALSE;FALSE;972294;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;0;150;"flexitarian";FALSE;FALSE;"oil";4;130;"old";"flat";0;0;0;150;99;88;NA;NA;99;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;0;680605.8;291694;FALSE;3912985956;0;FALSE;0;0;FALSE;FALSE
3426;0;FALSE;0;FALSE;0;1495;73.4;4165.5;1495;73.4;4165.5;0.2;4165;1495;0.4;73.4;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;5733.9;0;FALSE;0;0;FALSE;FALSE;5733.9;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;TRUE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;14000;80;"flexitarian";TRUE;TRUE;"wood";2;52;"old";"semi-detached";2;17000;2;0;0;0;"half-fare";"diesel-medium";0;0;FALSE;0;0;"diesel-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;0;4013.8;1733.9;FALSE;143;0;FALSE;0;0;FALSE;FALSE
3427;0;FALSE;0;FALSE;0;1837;14310;2494.6;1837;19080;2494.6;0;245;1837;0;19080;0;0;249.6;2000;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;18641.6;0;FALSE;0;0;FALSE;FALSE;23411.6;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"season";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;-378;TRUE;-4770;5;TRUE;6000;130;"omnivore";FALSE;FALSE;NA;3;60;"old";"flat";0;1000;0;60;0;0;"season";"petrol-medium";4;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-378;0;16388.1;2241.6;FALSE;306;0;FALSE;0;0;FALSE;FALSE
3428;701.9;TRUE;5000;TRUE;5000;1495;16049.1;3087;1495;16893.8;4410;0;4410;1495;0;16893.8;0;0;0;0;0.3;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;15631.1;0;FALSE;0;0;FALSE;FALSE;22798.8;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;-490.6;TRUE;-1323;0.3;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-27.7;TRUE;-844.7;1;TRUE;16000;120;"flexitarian";FALSE;FALSE;"oil";4;85;"renovated";"flat";0;18000;0;0;0;0;"half-fare";"diesel-medium";0;0;FALSE;0;0;"diesel-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;183.5;0;15959.1;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
3429;0;FALSE;0;FALSE;0;1495;17812.5;1594.8;1495;18750;1594.8;0;1470;1495;0;18750;0;0;124.8;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"flexitarian";FALSE;20902.3;0;FALSE;0;0;FALSE;FALSE;21839.8;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"half-fare";TRUE;0;TRUE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-37.9;TRUE;-937.5;1;TRUE;4000;30;"flexitarian";FALSE;FALSE;"gas";2;125;"renovated";"flat";0;6000;0;30;0;0;"half-fare";"petrol-medium";0;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-37.9;0;15287.9;5602.3;FALSE;201;0;FALSE;0;0;FALSE;FALSE
3431;0;FALSE;0;FALSE;0;1837;84.7;2300.2;1837;84.7;3410.2;0;1410;1837;0.2;84.7;0;2000;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;4221.9;0;FALSE;0;0;FALSE;FALSE;5331.9;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;2000;60;"omnivore";FALSE;TRUE;"wood";4;60;"old";"flat";0;6000;1;0;0;1;"half-fare";"petrol-small";0;4344;TRUE;35000;-1110;"bev-small";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;4344;35000;3732.3;521.9;FALSE;60;0;FALSE;0;0;FALSE;FALSE
3432;0;FALSE;0;FALSE;0;1495;69.2;29538.9;1495;69.2;34238.9;17.7;4700;1495;21.2;69.2;28000;0;0;1500;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"flexitarian";FALSE;31103.1;0;FALSE;0;0;FALSE;FALSE;35803.1;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;180;TRUE;"half-fare";TRUE;0;TRUE;0;0;FALSE;TRUE;0;TRUE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-400;TRUE;-1000;2;TRUE;TRUE;0;TRUE;0;0;FALSE;44000;40;"flexitarian";TRUE;TRUE;"wood";1;98;"renovated";"flat";200;20000;120;0;4;0;NA;"petrol-small";3;-2585.2;TRUE;-11000;-3700;"bev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-2805.2;-11000;25062.2;6003.1;FALSE;292;0;FALSE;0;0;FALSE;FALSE
3433;0;FALSE;1000;FALSE;0;1495;2703.4;1278.5;1837;3072;2964.4;1.8;2205;1837;8.8;3072;0;0;748.8;0;0;TRUE;0.2;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;159.1;TRUE;-342;"flexitarian";TRUE;5476.9;0;FALSE;0;0;FALSE;FALSE;7873.4;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"season";FALSE;-79;TRUE;-90;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;16000;200;"omnivore";TRUE;TRUE;"heat-pump";3;180;"new";"detached";20;9000;50;180;0;0;"season";"diesel-medium";0;1855.3;TRUE;17000;-1755;"bev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;-60.5;TRUE;21000;-368.6;TRUE;TRUE;1715.8;38000;5511.4;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
3436;0;FALSE;0;FALSE;0;1495;6220.8;6346;1495;6912;6421;0;1425;1495;0;6912;0;2000;2496;500;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;14061.8;0;FALSE;0;0;FALSE;FALSE;14828;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"season";TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;TRUE;0;0;FALSE;TRUE;-113.4;TRUE;-691.2;2;TRUE;16000;20;"flexitarian";FALSE;FALSE;"electric";5;90;"renovated";"flat";0;5000;0;600;0;1;"season";"diesel-large";1;6339;TRUE;48000;-75;"phev-large";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;6225.6;48000;10379.6;3661.8;FALSE;81;0;FALSE;0;0;FALSE;FALSE
3439;0;FALSE;0;FALSE;0;1495;3242.7;6978;1837;3413.3;12418.8;8.8;4410;1837;0;3413.3;0;8000;0;0;0;TRUE;0.1;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;159.1;TRUE;-342;"flexitarian";TRUE;11715.6;0;FALSE;0;0;FALSE;FALSE;17669.2;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;-75.2;TRUE;-90;0.1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-400;TRUE;-2000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-28;TRUE;-170.7;1;TRUE;10000;50;"omnivore";TRUE;FALSE;"heat-pump";3;200;"new";"detached";100;18000;0;0;0;4;"half-fare";"petrol-medium";0;2414.9;TRUE;27000;-3510;"bev-small";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;1911.7;27000;12368.4;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
3440;0;FALSE;0;FALSE;0;1837;66462;1411.8;1837;79500;1411.8;0;1410;1837;1.8;79500;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;69710.8;0;FALSE;0;0;FALSE;TRUE;82748.8;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;NA;FALSE;0;TRUE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-114.8;TRUE;-3498;1;TRUE;2000;100;"omnivore";FALSE;TRUE;"oil";2;200;"old";"semi-detached";0;6000;10;0;0;0;NA;"petrol-small";0;0;FALSE;0;0;"petrol-small";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-313.2;TRUE;21000;-9540;TRUE;TRUE;-428;21000;57924.1;11810.8;FALSE;1805;0;FALSE;0;0;FALSE;TRUE
3441;0;FALSE;0;FALSE;0;1837;144;3736.6;1837;144;3736.6;0;2695;1837;0;144;0;0;41.6;1000;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;5717.6;0;FALSE;0;0;FALSE;FALSE;5717.6;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;8000;70;"omnivore";FALSE;FALSE;"district-heating";4;120;"old";"flat";0;11000;0;10;0;0;"half-fare";"petrol-medium";2;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;0;4002.3;1717.6;FALSE;124;0;FALSE;0;0;FALSE;FALSE
3442;0;FALSE;0;FALSE;0;1380;11882.6;1364;1495;12508;1275.7;0.9;1150;1495;0;12508;0;0;124.8;0;0;TRUE;0.1;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;203.3;TRUE;-115;"vegetarian";TRUE;14626.6;0;FALSE;0;0;FALSE;FALSE;15278.7;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;-100.9;TRUE;-115;0.1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-49.6;TRUE;-625.4;1;TRUE;60000;180;"flexitarian";TRUE;FALSE;NA;2;118;"new";"detached";10;23000;0;30;0;0;"half-fare";"bev-medium";0;0;FALSE;0;0;"bev-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-150.5;0;10695.1;3926.6;FALSE;793;0;FALSE;0;0;FALSE;TRUE
3443;0;FALSE;0;FALSE;0;1837;19875;9963.5;1837;19875;9963.5;2.7;2940;1837;0;19875;0;4000;20.8;3000;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;31675.5;0;FALSE;0;0;FALSE;FALSE;31675.5;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;4000;180;"omnivore";TRUE;FALSE;"oil";2;100;"renovated";"flat";30;12000;0;5;0;2;"half-fare";"diesel-medium";6;0;FALSE;0;0;"diesel-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;0;22172.8;9475.5;FALSE;2378;0;FALSE;0;0;FALSE;FALSE
3446;0;FALSE;0;FALSE;0;1837;23850;6238.2;1837;23850;6238.2;4.4;3920;1837;1.8;23850;0;2000;312;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;31925.2;0;FALSE;0;0;FALSE;TRUE;31925.2;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;0;60;"omnivore";TRUE;TRUE;"oil";2;120;"renovated";"semi-detached";50;16000;10;75;0;1;"half-fare";"diesel-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;0;22347.6;9625.2;FALSE;810;0;FALSE;0;0;FALSE;TRUE
3448;0;FALSE;0;FALSE;0;1495;54;7360.6;1495;54;7360.6;0;7350;1495;10.6;54;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;8909.6;0;FALSE;0;0;FALSE;FALSE;8909.6;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;16000;140;"flexitarian";FALSE;TRUE;"district-heating";1;90;"renovated";"flat";0;30000;60;0;0;0;NA;"petrol-medium";0;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;0;6236.7;2709.6;FALSE;406;0;FALSE;0;0;FALSE;FALSE
3450;1022;TRUE;6000;TRUE;6000;1124;12879;10460.7;1495;14310;10646.7;0;940;1495;2.7;14310;7000;0;2704;0;0;TRUE;0;TRUE;0;0;TRUE;0;0.2;TRUE;0;0.1;TRUE;96;TRUE;-371;"vegan";TRUE;18463.7;0;FALSE;0;0;FALSE;FALSE;26451.7;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"season";TRUE;-119.3;TRUE;-282;0.3;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-113.4;TRUE;-1431;2;TRUE;0;140;"flexitarian";FALSE;TRUE;NA;1;45;"old";"flat";0;4000;15;650;1;0;"season";"petrol-small";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;789.2;0;18516.2;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
3452;0;FALSE;0;FALSE;0;1837;1250.1;4560;1837;9937.5;4560;0;4560;1837;0;9937.5;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;7647.1;-79.7;TRUE;35000;-2426.7;TRUE;TRUE;16334.5;-97.9;TRUE;68750;-2981.2;TRUE;TRUE;-68.5;TRUE;70000;-2086.9;TRUE;TRUE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;4000;110;"omnivore";FALSE;FALSE;"oil";1;50;"renovated";"detached";0;16000;0;0;0;0;NA;"diesel-large";0;0;FALSE;0;0;"diesel-large";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-39.1;TRUE;21000;-1192.5;TRUE;TRUE;-285.2;194750;11434.1;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
3457;0;FALSE;0;FALSE;0;1837;4611;4512.4;1837;15900;11512.4;0;2450;1837;0;15900;7000;2000;62.4;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;10960.4;-344.5;TRUE;35000;-10494;TRUE;TRUE;29249.4;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;-1200;TRUE;-7000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-26.1;TRUE;-795;1;TRUE;0;100;"omnivore";FALSE;FALSE;"oil";2;80;"renovated";"detached";0;10000;0;15;1;1;NA;"petrol-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;-1570.6;35000;20474.6;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
3458;90;TRUE;1000;TRUE;1000;1124;2646;559.2;1380;4352;660.7;7.1;235;1380;2.7;4352;0;0;416;0;0.3;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;28.5;0.2;TRUE;16;TRUE;-256;"vegan";TRUE;3329.2;0;FALSE;0;0;FALSE;FALSE;6392.7;0;FALSE;0;0;FALSE;TRUE;-149.9;TRUE;70000;-913.9;TRUE;TRUE;0;FALSE;"half-fare";FALSE;-49.7;TRUE;-117.5;0.5;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-22.8;TRUE;-139.3;1;TRUE;0;90;"vegetarian";TRUE;TRUE;"heat-pump";2;85;"old";"detached";80;1000;15;100;0;0;"half-fare";"petrol-small";0;0;FALSE;0;0;NA;FALSE;FALSE;-107.1;TRUE;16800;-652.8;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;-211.1;86800;4474.9;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
